Id;Score;Date
2291;No terminado;2018-05-20 19:06:40+02
2287;No terminado;2018-05-20 17:16:00+02
2287;8;2018-05-19 16:56:07+02
2305;9.5;2018-05-19 16:10:01+02
2288;9.5;2018-05-19 12:15:34+02
2288;10;2018-05-19 11:37:38+02
2;No terminado;2018-05-19 11:29:46+02
2295;10;2018-05-19 10:51:39+02
2264;7.5;2018-05-19 10:24:50+02
2288;9.5;2018-05-19 10:24:01+02
2268;8;2018-05-18 21:11:31+02
2268;No terminado;2018-05-18 20:21:53+02
2289;6;2018-05-18 19:51:09+02
2253;No terminado;2018-05-18 17:08:52+02
2253;No terminado;2018-05-18 17:08:30+02
2253;No terminado;2018-05-18 17:03:12+02
2244;No terminado;2018-05-18 17:01:56+02
2215;6.5;2018-05-18 16:21:19+02
2500;7.5;2018-05-18 16:11:37+02
2265;9.5;2018-05-18 16:04:28+02
2306;9;2018-05-18 15:54:52+02
2252;7;2018-05-18 15:53:01+02
2252;No terminado;2018-05-18 15:52:18+02
2252;No terminado;2018-05-18 15:50:25+02
2265;No terminado;2018-05-18 15:48:09+02
2265;No terminado;2018-05-18 15:47:36+02
2221;9.5;2018-05-18 15:46:31+02
2265;No terminado;2018-05-18 15:44:33+02
2250;10;2018-05-18 15:44:08+02
2299;8.5;2018-05-18 15:42:49+02
2266;8;2018-05-18 15:42:28+02
2222;9.5;2018-05-18 15:41:02+02
2306;No terminado;2018-05-18 15:39:37+02
2295;10;2018-05-18 14:53:56+02
2263;No terminado;2018-05-18 14:26:18+02
2289;3;2018-05-18 14:08:37+02
2288;9;2018-05-18 13:23:15+02
2220;9;2018-05-18 12:56:15+02
2220;No terminado;2018-05-18 12:54:21+02
2264;7.5;2018-05-18 12:44:38+02
2307;9;2018-05-18 12:12:05+02
2307;No terminado;2018-05-18 12:05:36+02
2264;No terminado;2018-05-18 12:04:42+02
2252;7.5;2018-05-18 11:46:02+02
2259;7.5;2018-05-18 10:57:52+02
2264;7;2018-05-18 10:23:41+02
2259;No terminado;2018-05-18 10:22:39+02
2259;4;2018-05-17 23:05:46+02
2287;No terminado;2018-05-17 20:15:57+02
2255;No terminado;2018-05-16 04:57:03+02
2294;5.5;2018-05-15 17:06:48+02
2312;9;2018-05-15 11:14:53+02
2263;7.5;2018-05-14 14:00:54+02
2220;10;2018-05-14 13:43:09+02
2260;2;2018-05-14 13:17:41+02
2253;7;2018-05-14 12:38:48+02
2252;No terminado;2018-05-14 11:39:36+02
2312;9;2018-05-14 11:20:40+02
2287;8;2018-05-14 10:17:53+02
2251;No terminado;2018-05-14 02:45:22+02
2251;No terminado;2018-05-14 02:44:11+02
2298;7;2018-05-13 21:12:12+02
2298;No terminado;2018-05-13 21:10:41+02
2251;8;2018-05-13 20:50:58+02
2251;No terminado;2018-05-13 20:15:23+02
2251;No terminado;2018-05-13 20:11:03+02
2283;9.5;2018-05-13 19:50:33+02
2312;8;2018-05-13 18:51:19+02
2251;7.5;2018-05-13 18:36:32+02
2294;5.5;2018-05-13 17:51:55+02
2291;No terminado;2018-05-13 17:26:52+02
2264;7.5;2018-05-13 17:05:55+02
2292;9;2018-05-13 16:37:36+02
2308;No terminado;2018-05-13 12:35:25+02
2219;7;2018-05-13 11:36:06+02
2251;7;2018-05-12 18:12:30+02
2287;No terminado;2018-05-12 15:24:26+02
2287;No terminado;2018-05-12 15:23:55+02
2287;No terminado;2018-05-12 15:16:03+02
2287;No terminado;2018-05-12 15:15:30+02
2287;No terminado;2018-05-12 15:10:59+02
2251;No terminado;2018-05-12 14:10:39+02
2253;9.5;2018-05-12 13:17:41+02
2251;6;2018-05-12 11:30:54+02
2251;No terminado;2018-05-12 11:30:52+02
2219;3;2018-05-12 09:20:45+02
2280;10;2018-05-12 00:25:55+02
2251;0.5;2018-05-11 19:57:25+02
2270;6.5;2018-05-11 18:21:49+02
2251;5;2018-05-11 18:11:24+02
2253;No terminado;2018-05-11 18:03:46+02
2261;No terminado;2018-05-11 17:58:23+02
2261;No terminado;2018-05-11 17:55:39+02
2261;No terminado;2018-05-11 17:55:36+02
2261;No terminado;2018-05-11 17:55:34+02
2261;No terminado;2018-05-11 17:55:32+02
2261;No terminado;2018-05-11 17:55:28+02
2250;7.5;2018-05-11 17:53:41+02
2310;No terminado;2018-05-11 17:24:08+02
2307;8.5;2018-05-11 17:19:58+02
2219;0.5;2018-05-11 17:18:54+02
2268;8;2018-05-11 17:15:48+02
2250;0.5;2018-05-11 17:15:11+02
2500;7.5;2018-05-11 17:14:13+02
2306;8.5;2018-05-11 17:10:53+02
2215;6;2018-05-11 17:05:09+02
2222;8;2018-05-11 17:03:24+02
2287;7.5;2018-05-11 16:57:21+02
2293;7.5;2018-05-11 16:55:34+02
2502;4.5;2018-05-11 16:55:20+02
2286;8.5;2018-05-11 16:54:44+02
2246;9.5;2018-05-11 16:54:42+02
2287;No terminado;2018-05-11 16:51:16+02
2290;6.5;2018-05-11 16:51:02+02
2281;5;2018-05-11 16:50:29+02
2265;10;2018-05-11 16:50:07+02
2222;No terminado;2018-05-11 16:48:19+02
2265;No terminado;2018-05-11 16:48:12+02
2265;No terminado;2018-05-11 16:48:07+02
2299;7.5;2018-05-11 16:47:25+02
2306;No terminado;2018-05-11 16:46:13+02
2270;9;2018-05-11 16:30:13+02
2291;6;2018-05-11 16:12:06+02
2291;No terminado;2018-05-11 16:12:04+02
2291;No terminado;2018-05-11 16:12:00+02
2283;9.5;2018-05-11 16:10:07+02
2264;6.5;2018-05-11 15:26:34+02
2251;1.5;2018-05-11 14:59:39+02
2264;6.5;2018-05-11 14:57:53+02
2258;8.5;2018-05-11 14:41:33+02
2272;No terminado;2018-05-11 14:40:20+02
2294;5.5;2018-05-11 13:16:01+02
2502;0;2018-05-11 13:03:52+02
2294;No terminado;2018-05-11 12:57:32+02
2502;No terminado;2018-05-11 12:55:05+02
2219;No terminado;2018-05-11 12:46:16+02
2264;0.5;2018-05-11 12:03:55+02
2274;No terminado;2018-05-11 11:32:36+02
2259;4.5;2018-05-11 11:02:30+02
2307;No terminado;2018-05-11 10:48:10+02
2288;10;2018-05-11 10:33:27+02
2263;6;2018-05-11 10:31:00+02
2261;8.5;2018-05-11 10:25:16+02
2281;No terminado;2018-05-10 14:28:54+02
2281;No terminado;2018-05-10 14:06:33+02
2218;7.5;2018-05-09 21:23:56+02
2218;No terminado;2018-05-09 21:23:52+02
2502;No terminado;2018-05-09 11:59:08+02
2259;No terminado;2018-05-08 21:50:33+02
2294;No terminado;2018-05-08 21:14:23+02
2294;No terminado;2018-05-08 21:13:35+02
2294;No terminado;2018-05-08 21:13:31+02
2501;No terminado;2018-05-08 15:23:49+02
2217;No terminado;2018-05-08 15:18:50+02
2261;7;2018-05-08 10:55:34+02
2264;5;2018-05-08 10:49:47+02
2294;No terminado;2018-05-07 22:35:46+02
2258;8.5;2018-05-07 19:39:19+02
2264;5;2018-05-07 15:03:05+02
2264;5;2018-05-07 12:38:51+02
2220;9.5;2018-05-07 12:33:11+02
2243;No terminado;2018-05-06 20:18:18+02
2243;No terminado;2018-05-06 20:16:04+02
2284;5;2018-05-06 18:16:21+02
2306;7.5;2018-05-06 17:32:25+02
2253;8;2018-05-06 10:51:55+02
2283;10;2018-05-06 10:21:40+02
2280;10;2018-05-06 10:21:29+02
2261;6.5;2018-05-06 01:33:03+02
2298;6.5;2018-05-05 12:31:57+02
2219;6;2018-05-05 11:20:54+02
2307;7.5;2018-05-04 19:53:41+02
2287;No terminado;2018-05-04 18:58:06+02
2287;No terminado;2018-05-04 18:18:29+02
2287;No terminado;2018-05-04 18:13:12+02
2292;8;2018-05-04 17:48:04+02
2265;8;2018-05-04 17:31:29+02
2261;6.5;2018-05-04 17:30:51+02
2283;9;2018-05-04 17:29:03+02
2272;8;2018-05-04 17:28:48+02
2253;8.5;2018-05-04 17:26:20+02
2253;No terminado;2018-05-04 17:25:53+02
2253;No terminado;2018-05-04 17:24:21+02
2215;5.5;2018-05-04 17:24:14+02
2500;7.5;2018-05-04 17:22:23+02
2265;No terminado;2018-05-04 17:22:21+02
2265;No terminado;2018-05-04 17:22:17+02
2256;2.5;2018-05-04 17:22:00+02
2261;No terminado;2018-05-04 17:21:50+02
2281;3.5;2018-05-04 17:21:41+02
2252;4.5;2018-05-04 17:21:40+02
2258;7.5;2018-05-04 17:21:32+02
2220;9;2018-05-04 17:21:21+02
2266;8.5;2018-05-04 17:21:10+02
2265;No terminado;2018-05-04 17:20:48+02
2259;3.5;2018-05-04 17:12:08+02
2264;5;2018-05-04 16:05:19+02
2259;0;2018-05-04 13:41:36+02
2264;5;2018-05-04 13:10:21+02
2264;No terminado;2018-05-04 12:03:55+02
2259;5;2018-05-04 12:02:58+02
2259;No terminado;2018-05-04 11:51:28+02
2294;5;2018-05-04 11:39:49+02
2307;6;2018-05-04 11:09:14+02
2219;No terminado;2018-05-04 09:51:56+02
2298;5.5;2018-05-04 09:50:08+02
2298;No terminado;2018-05-04 09:49:43+02
2298;No terminado;2018-05-04 09:47:56+02
2259;No terminado;2018-05-03 23:19:10+02
2295;10;2018-05-03 20:24:36+02
2295;No terminado;2018-05-03 20:24:24+02
2295;No terminado;2018-05-03 20:12:19+02
2259;No terminado;2018-05-03 19:04:07+02
2264;5;2018-05-03 16:36:30+02
2289;No terminado;2018-05-02 12:35:40+02
2289;No terminado;2018-05-02 12:28:33+02
2294;No terminado;2018-05-02 12:19:24+02
2253;8.5;2018-05-02 11:41:47+02
2253;No terminado;2018-05-02 11:41:27+02
2253;No terminado;2018-05-02 11:39:31+02
2248;No terminado;2018-05-02 10:42:10+02
2253;No terminado;2018-05-01 17:59:07+02
2280;10;2018-05-01 17:37:13+02
2249;8;2018-05-01 11:42:58+02
2289;3;2018-04-30 20:39:28+02
2296;8;2018-04-30 19:18:12+02
2268;7.5;2018-04-30 16:07:27+02
2218;No terminado;2018-04-29 23:53:47+02
2218;No terminado;2018-04-29 18:25:24+02
2264;5;2018-04-29 15:30:37+02
2218;No terminado;2018-04-29 14:42:47+02
2218;No terminado;2018-04-29 14:42:24+02
2218;No terminado;2018-04-29 14:39:10+02
2291;8;2018-04-28 18:25:09+02
2218;No terminado;2018-04-28 17:13:48+02
2500;7.5;2018-04-28 13:06:33+02
2279;No terminado;2018-04-28 11:47:57+02
2219;No terminado;2018-04-28 10:48:15+02
2280;9.5;2018-04-28 10:44:25+02
2243;No terminado;2018-04-27 19:55:02+02
2294;No terminado;2018-04-27 19:49:52+02
2298;No terminado;2018-04-27 18:00:51+02
2501;No terminado;2018-04-27 17:42:23+02
2222;9.5;2018-04-27 17:35:51+02
2222;No terminado;2018-04-27 17:35:47+02
2296;6.5;2018-04-27 17:34:46+02
2217;7;2018-04-27 17:34:46+02
2296;No terminado;2018-04-27 17:25:35+02
2296;No terminado;2018-04-27 17:25:03+02
2296;No terminado;2018-04-27 17:24:56+02
2218;7.5;2018-04-27 17:21:30+02
2268;8;2018-04-27 17:20:59+02
2219;5;2018-04-27 17:20:54+02
2299;8.5;2018-04-27 17:19:49+02
2265;9;2018-04-27 17:18:58+02
2222;No terminado;2018-04-27 17:18:28+02
2265;No terminado;2018-04-27 17:18:17+02
2296;No terminado;2018-04-27 17:17:05+02
2280;8.5;2018-04-27 17:16:36+02
2280;No terminado;2018-04-27 17:15:56+02
2307;7;2018-04-27 17:15:41+02
2295;9;2018-04-27 17:15:10+02
2310;No terminado;2018-04-27 17:14:08+02
2290;8;2018-04-27 17:13:58+02
2290;No terminado;2018-04-27 17:12:52+02
2310;No terminado;2018-04-27 17:11:49+02
2280;No terminado;2018-04-27 17:11:13+02
2293;7.5;2018-04-27 17:11:10+02
2221;9.5;2018-04-27 17:10:57+02
2296;No terminado;2018-04-27 17:10:10+02
2286;8;2018-04-27 17:08:23+02
2264;No terminado;2018-04-27 16:12:45+02
2264;4;2018-04-27 15:37:47+02
2270;No terminado;2018-04-27 12:43:00+02
2264;No terminado;2018-04-27 12:03:20+02
2307;7;2018-04-27 11:09:57+02
2279;No terminado;2018-04-27 10:23:28+02
2292;8;2018-04-27 09:58:31+02
2287;No terminado;2018-04-27 09:53:56+02
2287;No terminado;2018-04-26 23:24:57+02
2287;No terminado;2018-04-26 23:06:27+02
2287;No terminado;2018-04-26 22:33:56+02
2287;No terminado;2018-04-26 22:32:46+02
2257;No terminado;2018-04-26 12:03:01+02
2257;No terminado;2018-04-26 11:58:08+02
2257;No terminado;2018-04-26 11:55:23+02
2294;No terminado;2018-04-26 11:50:16+02
2283;8.5;2018-04-26 11:02:56+02
2294;No terminado;2018-04-25 23:20:33+02
2272;9;2018-04-25 22:08:01+02
2294;No terminado;2018-04-25 20:19:19+02
2294;No terminado;2018-04-24 23:12:57+02
2257;8;2018-04-24 16:36:39+02
2249;8.5;2018-04-24 15:02:19+02
2249;No terminado;2018-04-24 13:13:20+02
2272;8;2018-04-23 22:09:30+02
2248;No terminado;2018-04-23 20:06:41+02
2248;No terminado;2018-04-23 20:06:36+02
2264;2.5;2018-04-23 17:21:39+02
2312;8.5;2018-04-23 12:41:45+02
2294;No terminado;2018-04-22 22:34:35+02
2258;6.5;2018-04-22 20:54:52+02
2258;No terminado;2018-04-22 20:54:48+02
2298;5;2018-04-22 19:18:55+02
2298;No terminado;2018-04-22 19:18:20+02
2298;No terminado;2018-04-22 19:16:30+02
2291;7.5;2018-04-22 18:21:04+02
2291;No terminado;2018-04-22 18:07:53+02
2291;No terminado;2018-04-22 17:28:57+02
2291;No terminado;2018-04-22 17:24:48+02
2291;No terminado;2018-04-22 16:53:02+02
2294;No terminado;2018-04-22 13:04:19+02
2294;No terminado;2018-04-22 13:04:15+02
2298;5.5;2018-04-22 11:09:02+02
2272;7.5;2018-04-21 17:47:42+02
2272;No terminado;2018-04-21 17:29:33+02
2272;No terminado;2018-04-21 17:28:03+02
2272;5;2018-04-21 14:50:00+02
2251;No terminado;2018-04-20 21:24:00+02
2281;4;2018-04-20 18:38:34+02
2265;6.5;2018-04-20 18:08:31+02
2500;5.5;2018-04-20 17:32:35+02
2270;6;2018-04-20 17:30:05+02
2256;No terminado;2018-04-20 17:27:50+02
2252;No terminado;2018-04-20 17:27:33+02
2306;7.5;2018-04-20 17:24:56+02
2272;5.5;2018-04-20 17:22:04+02
2292;8.5;2018-04-20 17:18:11+02
2272;No terminado;2018-04-20 17:16:44+02
2283;8.5;2018-04-20 17:16:40+02
2306;No terminado;2018-04-20 17:15:40+02
2265;No terminado;2018-04-20 17:14:28+02
2250;8;2018-04-20 17:08:19+02
2252;No terminado;2018-04-20 17:06:03+02
2261;No terminado;2018-04-20 17:05:36+02
2220;8.5;2018-04-20 17:04:33+02
2269;7;2018-04-20 17:03:42+02
2266;7.5;2018-04-20 17:03:33+02
2222;8;2018-04-20 17:02:49+02
2253;8;2018-04-20 17:00:22+02
2246;8.5;2018-04-20 17:00:19+02
2263;8.5;2018-04-20 16:59:52+02
2299;No terminado;2018-04-20 15:56:41+02
2299;No terminado;2018-04-20 15:55:44+02
2287;No terminado;2018-04-20 14:52:12+02
2294;No terminado;2018-04-20 13:42:47+02
2251;No terminado;2018-04-20 12:23:19+02
2259;2.5;2018-04-20 11:58:38+02
2307;No terminado;2018-04-20 11:18:29+02
2312;8;2018-04-19 21:39:00+02
2312;8;2018-04-18 21:15:08+02
2263;6;2018-04-18 12:31:00+02
2312;7.5;2018-04-18 11:07:55+02
2219;No terminado;2018-04-18 10:39:23+02
2248;No terminado;2018-04-17 20:58:07+02
2255;5;2018-04-17 14:57:26+02
2263;No terminado;2018-04-17 13:01:40+02
2265;6;2018-04-17 12:55:09+02
2265;No terminado;2018-04-17 12:51:16+02
2265;No terminado;2018-04-17 12:46:43+02
2265;No terminado;2018-04-17 12:32:52+02
2265;No terminado;2018-04-17 12:23:59+02
2265;No terminado;2018-04-17 12:23:54+02
2220;8.5;2018-04-17 12:20:11+02
2268;5;2018-04-17 11:50:40+02
2312;7;2018-04-17 11:27:03+02
2255;5;2018-04-17 01:41:10+02
2275;No terminado;2018-04-17 01:15:36+02
2275;No terminado;2018-04-17 01:14:59+02
2255;5;2018-04-17 00:16:26+02
2272;No terminado;2018-04-16 22:13:11+02
2272;No terminado;2018-04-16 22:12:36+02
2272;No terminado;2018-04-16 22:10:27+02
2248;6;2018-04-16 19:33:12+02
2248;No terminado;2018-04-16 19:33:07+02
2258;7.5;2018-04-16 11:58:26+02
2291;6.5;2018-04-16 10:31:32+02
2272;5;2018-04-16 10:05:47+02
2219;No terminado;2018-04-16 09:47:31+02
2243;No terminado;2018-04-16 00:32:07+02
2243;No terminado;2018-04-16 00:31:34+02
2255;3;2018-04-15 23:37:24+02
2259;No terminado;2018-04-15 20:59:55+02
2280;8;2018-04-15 19:38:06+02
2294;5;2018-04-15 18:40:50+02
2248;3.5;2018-04-15 16:31:17+02
2283;7.5;2018-04-15 10:27:27+02
2291;No terminado;2018-04-15 09:53:19+02
2244;No terminado;2018-04-14 17:53:14+02
2283;7.5;2018-04-14 17:45:29+02
2258;6.5;2018-04-14 12:05:14+02
2294;5;2018-04-14 11:28:22+02
2294;No terminado;2018-04-14 11:27:15+02
2219;4;2018-04-14 00:06:02+02
2219;1;2018-04-13 20:03:50+02
2291;5.5;2018-04-13 19:40:22+02
2291;No terminado;2018-04-13 19:39:02+02
2291;No terminado;2018-04-13 19:38:41+02
2291;No terminado;2018-04-13 19:36:15+02
2298;No terminado;2018-04-13 18:48:27+02
2276;No terminado;2018-04-13 18:46:15+02
2294;No terminado;2018-04-13 18:07:59+02
2294;No terminado;2018-04-13 17:55:18+02
2265;No terminado;2018-04-13 17:34:23+02
2265;No terminado;2018-04-13 17:27:25+02
2281;3.5;2018-04-13 17:22:08+02
2298;5;2018-04-13 17:17:46+02
2305;2.5;2018-04-13 17:16:17+02
2299;5.5;2018-04-13 17:16:00+02
2294;4.5;2018-04-13 17:13:46+02
2295;8;2018-04-13 17:10:51+02
2295;No terminado;2018-04-13 17:10:31+02
2222;No terminado;2018-04-13 17:09:59+02
2215;6.5;2018-04-13 17:08:39+02
2276;No terminado;2018-04-13 17:08:33+02
2295;No terminado;2018-04-13 17:08:32+02
2282;6.5;2018-04-13 17:07:20+02
2307;6.5;2018-04-13 17:06:42+02
2221;8.5;2018-04-13 17:06:15+02
2288;7.5;2018-04-13 17:06:11+02
2295;No terminado;2018-04-13 17:05:37+02
2279;7;2018-04-13 17:05:32+02
2292;6.5;2018-04-13 17:05:22+02
2293;5.5;2018-04-13 17:05:16+02
2283;7.5;2018-04-13 17:05:15+02
2287;6;2018-04-13 17:05:01+02
2306;7;2018-04-13 17:04:20+02
2290;6.5;2018-04-13 17:04:08+02
2286;7.5;2018-04-13 17:03:56+02
2280;8;2018-04-13 17:03:29+02
2257;6.5;2018-04-13 16:46:24+02
2251;0;2018-04-13 13:52:33+02
2306;5;2018-04-13 12:24:08+02
2265;5;2018-04-13 11:23:59+02
2292;No terminado;2018-04-13 11:03:03+02
2307;5;2018-04-13 10:40:51+02
2257;6.5;2018-04-12 15:28:22+02
2248;No terminado;2018-04-12 12:57:45+02
2257;No terminado;2018-04-11 17:20:28+02
2257;5.5;2018-04-11 15:30:11+02
2312;5;2018-04-11 11:05:28+02
2257;5.5;2018-04-11 11:05:04+02
2249;7.5;2018-04-10 12:17:05+02
2291;No terminado;2018-04-10 11:13:00+02
2294;No terminado;2018-04-09 21:32:54+02
2263;No terminado;2018-04-09 21:25:10+02
2294;No terminado;2018-04-09 21:13:51+02
2248;3;2018-04-09 20:28:45+02
2248;No terminado;2018-04-09 19:57:07+02
2280;5.5;2018-04-08 18:47:23+02
2263;No terminado;2018-04-08 18:19:47+02
2249;8.5;2018-04-08 10:53:38+02
2306;3.5;2018-04-07 20:40:17+02
2291;No terminado;2018-04-07 20:10:44+02
2279;No terminado;2018-04-07 17:28:53+02
2279;No terminado;2018-04-07 17:28:00+02
2279;No terminado;2018-04-07 17:20:13+02
2253;7.5;2018-04-07 16:58:15+02
2248;3;2018-04-07 16:31:44+02
2248;No terminado;2018-04-07 16:31:42+02
2248;No terminado;2018-04-07 16:31:38+02
2272;No terminado;2018-04-06 21:44:20+02
2253;No terminado;2018-04-06 18:51:04+02
2307;No terminado;2018-04-06 18:50:33+02
2307;No terminado;2018-04-06 18:06:09+02
2248;3.5;2018-04-06 17:47:49+02
2257;5;2018-04-06 17:45:09+02
2249;5;2018-04-06 17:45:03+02
2307;No terminado;2018-04-06 17:38:19+02
2256;No terminado;2018-04-06 17:31:17+02
2261;No terminado;2018-04-06 17:28:36+02
2261;No terminado;2018-04-06 17:28:32+02
2307;No terminado;2018-04-06 17:28:10+02
2307;No terminado;2018-04-06 17:28:06+02
2252;No terminado;2018-04-06 17:27:32+02
2270;6;2018-04-06 17:26:32+02
2269;6.5;2018-04-06 17:25:34+02
2268;5.5;2018-04-06 17:24:09+02
2266;6;2018-04-06 17:23:50+02
2265;4.5;2018-04-06 17:20:28+02
2265;No terminado;2018-04-06 17:20:23+02
2258;7;2018-04-06 17:16:24+02
2253;4.5;2018-04-06 17:14:32+02
2253;No terminado;2018-04-06 17:14:27+02
2254;7.5;2018-04-06 17:12:51+02
2244;No terminado;2018-04-06 17:11:52+02
2250;7.5;2018-04-06 17:10:09+02
2272;6;2018-04-06 17:07:30+02
2283;7.5;2018-04-06 17:06:40+02
2283;No terminado;2018-04-06 17:05:36+02
2283;No terminado;2018-04-06 17:05:31+02
2246;7.5;2018-04-06 17:04:45+02
2220;8;2018-04-06 17:04:17+02
2295;7.5;2018-04-06 12:57:42+02
2272;No terminado;2018-04-04 21:53:37+02
2284;No terminado;2018-04-04 20:56:53+02
2272;No terminado;2018-04-04 11:56:31+02
2272;No terminado;2018-04-04 11:41:49+02
2272;No terminado;2018-04-03 21:47:42+02
2294;No terminado;2018-04-02 16:19:53+02
2294;4.5;2018-04-02 12:16:28+02
2294;5;2018-04-02 00:43:57+02
2294;No terminado;2018-04-02 00:43:53+02
2294;5;2018-04-01 13:53:13+02
2291;5;2018-03-31 19:42:40+02
2222;No terminado;2018-03-31 16:29:58+02
2294;No terminado;2018-03-31 12:09:01+02
2294;No terminado;2018-03-31 01:15:53+02
2294;No terminado;2018-03-30 20:29:08+02
2298;2.5;2018-03-30 12:30:46+02
2280;8;2018-03-29 10:42:36+02
2290;No terminado;2018-03-29 10:36:49+02
2280;2.5;2018-03-28 22:29:36+02
2280;7.5;2018-03-28 18:22:44+02
2280;No terminado;2018-03-28 16:49:00+02
2291;5;2018-03-27 10:44:57+02
2291;No terminado;2018-03-27 10:33:34+02
2280;6;2018-03-26 20:52:35+02
2294;No terminado;2018-03-26 13:40:56+02
2280;6.5;2018-03-26 12:17:22+02
2280;No terminado;2018-03-26 12:05:47+02
2291;2.5;2018-03-26 12:02:55+02
2257;No terminado;2018-03-23 18:57:03+01
2257;No terminado;2018-03-23 18:55:23+01
2257;No terminado;2018-03-23 18:52:16+01
2299;2;2018-03-23 18:40:37+01
2281;3.5;2018-03-23 17:27:03+01
2287;6;2018-03-23 17:26:15+01
2249;6;2018-03-23 17:24:03+01
2257;5;2018-03-23 17:24:02+01
2293;No terminado;2018-03-23 17:23:43+01
2286;No terminado;2018-03-23 17:23:36+01
2296;No terminado;2018-03-23 17:16:32+01
2307;No terminado;2018-03-23 17:15:03+01
2287;No terminado;2018-03-23 17:14:14+01
2287;No terminado;2018-03-23 17:11:13+01
2310;No terminado;2018-03-23 17:10:39+01
2218;6.5;2018-03-23 17:08:54+01
2280;No terminado;2018-03-23 17:08:42+01
2288;8;2018-03-23 17:08:41+01
2222;No terminado;2018-03-23 17:08:38+01
2295;7.5;2018-03-23 17:08:02+01
2272;No terminado;2018-03-23 10:44:14+01
2272;No terminado;2018-03-23 00:02:40+01
2272;No terminado;2018-03-23 00:02:38+01
2272;No terminado;2018-03-23 00:02:33+01
2218;No terminado;2018-03-22 23:34:45+01
2219;No terminado;2018-03-19 21:22:03+01
2259;No terminado;2018-03-19 15:49:55+01
2219;No terminado;2018-03-18 11:06:52+01
2219;No terminado;2018-03-18 11:06:48+01
2219;No terminado;2018-03-18 10:17:58+01
2219;No terminado;2018-03-17 23:20:12+01
2249;5;2018-03-17 10:49:00+01
2279;5.5;2018-03-17 08:28:32+01
2279;No terminado;2018-03-17 08:26:20+01
2243;No terminado;2018-03-16 19:04:14+01
2268;3;2018-03-16 17:25:15+01
2258;6.5;2018-03-16 17:15:23+01
2249;7.5;2018-03-16 17:15:17+01
2256;No terminado;2018-03-16 17:14:42+01
2256;No terminado;2018-03-16 17:14:38+01
2255;3.5;2018-03-16 17:13:14+01
2270;7;2018-03-16 17:09:54+01
2270;No terminado;2018-03-16 17:09:39+01
2253;6;2018-03-16 17:08:12+01
2307;5;2018-03-16 17:08:04+01
2269;No terminado;2018-03-16 17:07:56+01
2221;7.5;2018-03-16 17:07:28+01
2266;5.5;2018-03-16 17:07:22+01
2270;No terminado;2018-03-16 17:06:22+01
2250;6;2018-03-16 17:06:17+01
2261;No terminado;2018-03-16 17:06:05+01
2261;No terminado;2018-03-16 17:06:00+01
2263;7.5;2018-03-16 17:05:53+01
2220;7.5;2018-03-16 17:05:27+01
2252;No terminado;2018-03-16 17:05:08+01
2245;No terminado;2018-03-16 17:04:55+01
2254;5.5;2018-03-16 17:04:49+01
2246;7.5;2018-03-16 17:03:34+01
2284;No terminado;2018-03-16 12:32:39+01
2250;4;2018-03-16 12:11:45+01
2279;5;2018-03-14 21:24:04+01
2263;No terminado;2018-03-13 13:27:18+01
2295;8;2018-03-11 18:10:34+01
2250;5;2018-03-11 17:17:43+01
2221;6.5;2018-03-11 10:03:29+01
2222;No terminado;2018-03-10 19:01:31+01
2222;No terminado;2018-03-10 18:13:05+01
2295;7.5;2018-03-10 17:37:28+01
2295;No terminado;2018-03-10 17:37:13+01
2295;No terminado;2018-03-10 17:25:44+01
2295;No terminado;2018-03-10 17:19:08+01
2295;7.5;2018-03-09 23:35:50+01
2294;No terminado;2018-03-09 18:14:02+01
2293;5;2018-03-09 17:21:46+01
2289;2.5;2018-03-09 17:21:32+01
2310;No terminado;2018-03-09 17:20:19+01
2296;5;2018-03-09 17:19:01+01
2296;No terminado;2018-03-09 17:18:56+01
2296;No terminado;2018-03-09 17:18:50+01
2296;No terminado;2018-03-09 17:18:45+01
2221;5.5;2018-03-09 17:18:33+01
2307;No terminado;2018-03-09 17:15:54+01
2295;5;2018-03-09 17:15:14+01
2295;No terminado;2018-03-09 17:14:41+01
2279;No terminado;2018-03-09 17:14:39+01
2217;5;2018-03-09 17:14:38+01
2280;No terminado;2018-03-09 17:14:24+01
2291;4;2018-03-09 17:14:16+01
2281;3.5;2018-03-09 17:14:01+01
2298;4;2018-03-09 17:13:53+01
2294;4;2018-03-09 17:13:32+01
2292;6;2018-03-09 17:13:30+01
2293;No terminado;2018-03-09 17:13:19+01
2296;No terminado;2018-03-09 17:13:18+01
2290;5;2018-03-09 17:13:06+01
2283;5.5;2018-03-09 17:13:03+01
2218;No terminado;2018-03-09 17:12:59+01
2288;6.5;2018-03-09 17:12:50+01
2305;6;2018-03-09 17:12:32+01
2286;6;2018-03-09 17:12:27+01
2272;6;2018-03-09 17:12:26+01
2218;No terminado;2018-03-09 17:11:50+01
2299;3.5;2018-03-09 17:11:44+01
2295;No terminado;2018-03-09 17:11:29+01
2287;6;2018-03-09 17:11:09+01
2300;3.5;2018-03-09 17:10:48+01
2299;No terminado;2018-03-09 12:03:54+01
2307;No terminado;2018-03-09 11:41:23+01
2312;5;2018-03-06 12:00:58+01
2279;No terminado;2018-03-03 10:04:37+01
2312;4.5;2018-03-02 17:49:38+01
2258;4;2018-03-02 17:46:48+01
2220;5;2018-03-02 17:44:27+01
2256;No terminado;2018-03-02 17:43:52+01
2270;No terminado;2018-03-02 17:35:59+01
